PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,Loyalty_Score,Is_Loyal
5.368106785761485,-1.8047778804374481,-1.0787592574336808,-0.646435337082933,-3.0970211532798513,0.33794895243157397,0.007753093783134466,0.821314368766744,-0.4112861772258448,0.3555759953003852,-2.105772195641922,0.19577963408801913,-0.43869093813187143,0.4939041210932857,0.8144310655406315,-0.7745701349746338,0.6568882176268569,0.5026496091507576,0.6888283555780581,-1.4205693665205632,0.7491865142211545,0.405501443001443,True
-3.4916330094535897,0.5025069291258046,-0.4275199681875343,-0.1830555129911126,0.8599579273120698,-0.9167076138142021,2.14862595802367,0.3865223129808314,-0.6108151563361133,1.0253475148742082,-0.9485530216749485,-0.3181923258859511,-0.2188059671513547,0.4539723356646004,-0.14667872980513993,0.18596865042381136,0.007899458758610483,-0.298426024509446,-0.22751099246442372,-0.2570563330442659,0.16757197089717402,0.1903138528138528,False
2.0180190076853766,-1.29169484658019,-1.1826983557993254,-1.12865905656368,0.6036019335130899,-0.5833008677328233,-0.13792843767272134,-0.12871840591474534,-0.4299625878860925,0.47326312022039185,0.6032520818304148,1.549094697508709,0.3256572064045001,-1.240770940860862,0.17018075571806968,-0.5549641164774218,-0.6613800839889844,0.3829961476474117,0.2976920444112725,0.21448677727199292,-0.4108941483649739,0.3801497113997114,True
-3.2861313192641006,0.5556398083238424,-0.5935470970706763,-0.8909056119532794,0.9376474269434268,0.37099458631165283,-0.3252391061990962,0.3435959806278554,-0.9949862370679969,-0.00791687789852919,1.0927426542773082,-0.04994647238359228,0.6384737454259132,-0.24217042565963434,0.2512161174896793,-0.07130148379167717,-0.02751293011464284,0.06897873173125804,0.056725213826989446,-0.3605994189103967,-0.19888722903153058,0.23455988455988458,False
-0.5855389352270226,-1.4636713839666375,0.5264026793866888,2.031740834606175,0.21822572242765828,0.4543202313691698,-0.10610498825114487,-0.7492052560888574,0.09840008948252073,-0.3089954430305098,1.2822465560826433,-0.8859734287681585,0.142716293507085,0.1560863225045923,0.9736680187103355,-0.445876615174652,0.23819243800031895,0.7814146878699075,-0.038416276095832244,-0.2425354622452082,-0.11444701666443945,0.1619498556998557,False
0.6043377651448276,-1.4567520815429786,0.8830775187035482,-1.564752243167545,1.1877604779700015,-0.5407142191098846,-0.45650704773155104,-0.3781107537227882,0.54895532571483,-0.608515045313392,0.6538699434301342,0.07877628025662978,0.21117454197881325,-0.20243198747716293,-0.2741029452196358,-0.5964056258891298,-0.9630554890683284,0.04048146989189644,0.09033206785869582,0.01847746464782865,-0.2886740644916081,0.40513167388167387,True
0.5754564729851661,-1.6860772498173664,0.4620052418225199,-0.9806472770706753,-1.4702047447083377,-0.49750799610430146,0.6530615643581331,0.0384226829556285,-1.2025558606079978,1.2750295587753795,0.4077527166318807,-0.3624715828266818,-0.3334566193857452,-0.026703241821758608,-0.14173259865751742,-0.7384258113045296,-0.6164204175031159,-0.27770245116613396,-0.5729277871794036,0.3560569663572942,0.051775477926142316,0.34149531024531027,True
-2.8068541046820807,0.1448427169722906,0.09314847744779722,-0.836250296890036,-0.15395864504143766,0.45062998371359975,-1.3732720657882969,-0.45051178994076374,-0.2043141038387088,-0.22381142071904908,0.7952723875590179,-0.12497868952850857,0.16936586831693498,-0.2678259433614022,-0.20045543335929059,0.18213108168457715,-0.3498255371523319,-0.11541723900794489,0.27635625440130956,-0.13030803046478148,0.059028414113197016,0.24227994227994226,False
-3.390471444533937,1.3689593138546257,-0.014386398149825164,-1.90112284699335,-0.5692379190530862,0.5690660259554577,-1.0430160771878847,-0.42074306129881905,0.029969368834074524,0.3660560641930585,-0.9653939746688129,-0.15695218712004458,0.05547878907611546,0.051754717375601375,0.2274442699277545,-0.18809677603698516,-0.35849427538996115,1.3771972331432185,1.2453542991146163,-0.38050299169446,-0.01943204218721755,0.24017857142857144,False
-4.866811821357481,2.818383020945029,2.1837440383356013,0.9826794015452757,-1.0187951448395767,2.593598085549306,0.95549292391157,-0.6157915576030668,1.080749272871933,-0.7678136039691251,-1.173026468237791,1.6187194685795818,-0.6065449611173328,-1.005186007212342,-1.3127714454340351,-1.4171964943652147,0.0188014829574485,-1.4740783416622942,0.017477883144051375,-3.2418974719395557,0.4355695996792921,0.15651154401154402,False
-2.839152934615893,0.9990896425863204,-1.9189784818926303,0.3920392721740162,-1.6565115168559374,0.04263884577474743,-2.0731504432764445,-2.2909941578217703,0.6892432322669119,1.0982942492224363,-0.13156540367544967,0.9504572580247677,-0.24400961715624586,-0.7430176738074767,0.24092552269909298,0.031677725596556905,0.06907574944567065,-0.16963517788056268,-0.4313866185778222,-0.12085350811839685,-0.28966060105760927,0.14065656565656565,False
3.227349262821976,-1.215409249638494,-3.713150794875648,1.5194253898228458,-0.39861150041935733,-0.24412786357815905,1.26027321569586,0.10812109890669562,-0.8007104581465229,1.200161716764969,-0.3522145764796659,0.029359083161811215,-1.2625006911554724,0.28239192992853496,0.31868673015399906,-1.3515655088966525,0.4135485355594233,-0.25357846738028283,-0.47976550480607116,-0.3425513417857662,0.4501810091735636,0.24266774891774892,False
-1.7714786973007806,-0.8304952795208688,0.9685329345832001,0.14813159466704662,0.22905194794475964,-1.4258608728123865,1.3315352822690254,0.31107488954261703,0.8191572602670774,-0.8834089893313581,-0.638525183993316,-0.5800948604461985,-0.5757888873428537,0.025954036787348454,-0.15439736045529542,0.07688188112501058,-0.6492420020387198,0.001520360556525802,0.00852081271042177,-0.30598645007906805,0.27597149695893175,0.2316468253968254,False
-2.922196745172047,1.2030521616804883,-2.094074680456241,-0.5160218188534401,-1.351520863185493,0.4618633062375991,-1.9768924878474088,-0.16758878042742265,-1.2123420566583298,1.0934984835356434,0.2496027681908661,1.1310453797690883,0.9344750923203006,-0.6821631427873723,0.3440708166509145,-0.3274339481326507,-0.06470533670210032,-0.45377297708045644,-0.42669592664347383,0.23662774567011083,-0.2202525598578563,0.18651695526695528,False
6.580201044398265,3.3970300772174924,0.8759326749208766,-1.2781728405805846,-0.6616334648209188,-1.3827069005883648,0.6944505701095092,-0.5508163679360069,0.8066603966586565,0.9497459619818698,-2.0135364869988677,-1.0301434826689373,-0.531141035466961,-2.0041067861331725,1.0715485505383182,0.8555564292370244,-2.645394036814301,0.20343403810978702,-1.2766635156665609,1.3806501056182205,-0.7439487463493367,0.5946067821067821,True
-3.4481186378514326,-0.2230491815302072,1.0487843503619214,0.13328053181202268,0.2755258645938328,1.02085271008177,-1.2914816705406653,1.2224888882424043,-0.8215457036390339,-0.6961859827525674,-0.1695862052669951,-0.3614228418999752,0.1414026631572588,0.2219066951791774,-0.06848319038749442,-0.2843045675640118,-0.35252530875649385,-0.23909621004394466,-0.029848497560031655,0.242382748659777,0.24808713582493186,0.18137626262626264,False
-0.5703601629586134,-0.43259519263158225,-1.1992334500774402,-1.4513048508036597,-0.40920420601961477,-0.39779070961323576,-0.865415303438131,0.3193575652311407,-0.31580261866201903,0.7623253044612331,-1.5375253043456192,2.392999606916023,-0.6479579477892522,-1.354259252408652,0.6204465890604226,-0.7045092215395158,0.12993558521991522,-0.6556951751850079,-0.8447253422225344,0.31523394254435516,-0.012614525957778178,0.3043109668109668,True
5.24412939087416,-0.8967094495881129,2.5648982548239414,2.1174171918390003,0.44621066521219643,0.5412288039339888,0.20506995061234323,-0.2014538885648762,0.673267384576215,-0.7013902956367148,-1.110951712401945,0.05649172333399126,-1.022434763093865,-1.9387029399508482,0.45331691308647637,2.0330116072182904,-1.2159863416786318,-1.4768817364169196,2.0075956441999447,-0.4744526415834688,-0.8546239876270718,0.4067189754689755,True
-2.5432688071143033,0.19025053974310338,-1.1075016524884391,1.5259696189705807,-2.239610010488829,-0.040532136196174996,-0.5592721345124086,-1.45728596204519,0.3605202397649948,0.40814968571552857,0.40720011394202926,-1.1728111226370073,-1.0381323862299747,0.6170495280465554,-0.509294336641975,0.5177433605885707,-0.0005576988236499177,-0.3023471042268043,-0.12031572695627511,0.8150740989194755,0.21245912894535562,0.09098124098124097,False
-0.8660576941503596,-0.0043190732316856365,-1.5705091714025436,-0.6068631830427224,-1.2810275798717834,0.5684025411003734,-2.1782499425310102,0.8687306239145349,-0.7424414635711062,-0.6450899191327402,0.23315176792419534,1.2829623453293666,0.2629816724160353,-0.9536316169131891,0.4023288845978119,-0.2760233725713891,-0.14326624850704647,-0.3379710248922882,-0.2862975064475549,0.5479633718746075,0.649740386170039,0.24549963924963925,False
4.913473276199045,-4.094685519595767,2.575381778074008,-0.5506844058659626,-0.3161098362793248,1.4059658390392689,-0.2546867092068488,-0.190754112870716,0.1227041440567167,0.1741083041717346,-0.8649766527069738,-2.427327779107382,5.264687239718439,4.4265199567549285,6.2571914732690415,-0.3709503783715444,5.108358397138434,-3.1027639811062704,-2.96623488034147,-1.8075715465597844,1.3101008042729523,0.5593885281385281,True
0.8745187478812348,0.897568257720378,2.8099337163852245,1.3006744297209072,0.3818760644779377,-2.20575477447636,-1.1327488357463285,-0.8322931485248519,0.30675683774662527,1.0385188946771622,-1.0748699537533415,0.6962207428816409,0.3826788180349842,-0.4623095036279931,-1.592982507223667,-0.9797058723062027,1.6535697866874428,-1.0299341185251683,0.291647220963269,0.3632739642455632,-0.3615769710534279,0.3459325396825397,True
-0.11706809527238539,-1.1931195312113243,0.861468830365521,-2.135158763797673,1.945771798586188,-1.15280597450507,0.5519805935128439,-0.9263660418371888,0.6573184327684369,0.30761239920269723,0.127498312736423,0.4029407666742328,0.20460218288579587,-0.39451341326925327,0.1825524094632746,-0.3917449453444181,-0.7396249917580313,0.1479869267765526,-0.23047911021528944,0.13136848055546282,0.18126466672751035,0.41710858585858585,True
-0.864255342990363,-1.9910330487023065,2.361663364610122,0.7932775190778957,-0.868218972995617,-0.03155930795844535,0.4345117484091408,-0.2529384076568074,-0.6306068885418645,0.9934673242722407,-0.6628088770601831,1.3145348729602282,-0.035130256173265456,-1.0825084185739007,0.8858648995591418,0.6788464750375731,0.3843849994744738,0.22241067490222727,-0.7370585677130757,-0.5705491580282936,0.25700040945294783,0.23294552669552668,False
-2.189053142246652,0.6410768379502133,-2.373520796625743,1.6143922929423398,-2.6381359334895587,-0.936974022438917,-0.3571507963621559,1.0115170904812851,-0.3714274984212204,-0.5127798297914304,-0.43361891248930945,0.7194280640481842,0.2282991069307914,-0.7078324039134833,0.7971948188468362,-0.3717318408118763,0.06461574504674092,-0.31432311101077115,-0.8772304261805438,0.03549423336546036,0.021692241586001932,0.07765151515151515,False
-2.329499100084175,-0.6884208461976761,1.7343097732168733,-1.9613030856235891,0.937689169918673,0.5476724614856131,-0.13628557043041908,-0.06499132067029986,-1.1658633281375679,1.0165280904032905,0.2870461511968204,0.005267580191396868,0.508202725599985,0.00029649544006576245,-0.030799293530898417,0.3985954625093659,-0.21863528609857721,-0.15588888535139858,-0.03594690151402719,0.07196231824081739,0.4498019194005478,0.34444444444444444,True
-2.53961720502245,0.2482646003415099,-0.8071273018726568,-0.9537685658185818,0.9331039247335782,0.6691106933833363,-0.9276666085966914,0.9292245220772432,-0.8736775323168036,-0.695300961976772,0.9277027399215527,-0.3082270764507505,0.602439252265886,0.2829594492961572,0.17119819759413332,-0.07922538882332168,0.014896233627004225,-0.044670658366422575,-0.10578407371381049,0.9179699355922334,0.12191512487890334,0.247979797979798,False
6.201124067836691,0.1665208509577207,-0.9736139209213,2.691105764673996,1.1806751217160782,-0.05247041498766447,-0.45543018887888187,-1.140696129465075,0.791456869742286,0.7167756608637288,-0.3169017072570755,-0.8207373098087036,1.8923158380146206,0.5061505078151306,-0.19603510208351496,-0.3741581499284426,-1.1598284692097385,0.9784240253129015,-1.989873071441613,-1.0149901252077653,-0.4379224068963201,0.3831800144300144,True
-2.531739450589809,1.34388446821929,-2.9240720726536553,-0.86030820508715,-1.2355724477200118,-1.2638456023611997,0.07534654591629994,-0.4427135521875542,0.051860678399655136,-0.6829754667558121,1.821698479723692,-0.36742077194685413,0.4941596017178976,-0.6757851999748897,0.858311235180419,0.11762830026649154,0.24962457679251654,0.19622105253957917,-0.4933438744955738,-0.8623661660038432,-0.04989009924517467,0.21207611832611833,False
-0.6092105330026996,0.13745761523300679,-2.2313849377852395,0.4204744585976537,-0.0799075900237353,0.024801231454056456,-0.395367631567614,-0.9829975016905831,0.4452754590213344,0.5037569515297462,-0.5356451879203806,1.5210918820858204,0.04027146740784836,-0.40132212596987077,0.6654553690284785,0.8302513399172019,0.9171432431830643,0.1763381463649566,-0.4236170251963561,0.5975788657660753,0.34796215573920714,0.2021374458874459,False
-1.9380230111961574,2.2163877447693405,1.2841296403133622,-0.19928718459292374,0.6309339977103817,-1.1615717915637278,-1.3968754949262248,0.7232809190628012,-1.0727348242911334,0.529301404508867,-0.11298384521760972,0.49521236701338467,0.20394856835237232,-0.672517711658852,-1.073179683735236,-1.2205872028848246,2.0435255609391025,-0.3676301294273225,-0.002843968262523606,1.580919475551234,0.24591048608528068,0.2967622655122655,True
-1.2661780679693668,-0.7338692196184643,1.8445762302589634,-2.7324116687626563,-1.1872717194603029,-0.6088873519543282,0.6198279590694304,0.45125531812097314,0.4708969628078886,-0.17429110912523849,-1.896716658532591,-0.895827369949227,-1.0589712684498847,0.8381066985445393,0.7433469366235738,0.01267625652383231,0.3016053642634846,0.9944678821005802,-0.44350394274781235,0.5854221868426983,-0.3810900533659227,0.35585317460317456,True
2.642494553976092,-1.076251322695589,-1.517772925643053,-2.155297305942495,0.796182369234262,-0.5476452764366094,-1.2751593392865792,-0.032398363507320053,0.9287538123696465,-0.3713939519378073,-1.5597395368653608,1.2494277768636313,-0.35981860533715765,-0.07424221295451147,0.06906527999367053,-1.0424211759015924,-0.03945023872297029,-1.195142804633547,-0.4632207282378399,-0.5469192409819263,0.4022227531221414,0.46032647907647906,True
-3.4707554865583843,0.35702966153203725,-0.2398099724610158,0.34435768410346895,0.2826910847440182,-1.039492575289048,0.752253741207508,0.9357923675579981,0.8188442904179133,-1.27077553583889,-1.3936524860601354,-0.4737097947379429,-1.0449610557831566,0.3276916008096077,-0.5917167802126301,0.04051104778412653,-0.44506919182325916,-0.41500525251905745,0.03153902829657122,-0.1219673044174302,0.1359220837783261,0.15115440115440115,False
1.7065596134627232,-2.2238879848918294,1.5233215072109478,-0.5065511851227298,1.4231450755235182,-0.9333862495403619,0.4116715964252071,-1.114857666398449,0.6949810904326842,-0.11716792802724553,1.1670116563275192,-0.26899045970746327,1.4247022326690375,0.43429231978574256,0.7348852302210421,0.22120530253396803,-0.08219135970558453,0.03995138233014418,-0.2528483760994223,0.5166712298203956,-0.8641046655142961,0.4057359307359307,True
-3.1756395434447096,0.06724867154468839,-0.12158970332547615,1.1532819454188163,-0.20340826865310593,0.4361014779731617,-1.3011591317092714,-0.6187091440368728,1.2202291172648845,-1.7032491688792104,0.3239678966669256,-0.44264085996115154,-0.6896247612891361,-0.10281783030510194,0.39324983848931794,0.45403229231127507,0.4592534232885572,0.25869822831968003,-0.008715430371314547,-0.503991870688337,0.2401086024325392,0.11675685425685428,False
-2.988334380876478,0.48565265029559346,-1.3929247107139757,2.384676349702249,-0.6085771316444238,-0.7547598313718792,1.083435919386492,1.176673018991181,-0.4039220334557686,-0.8986632444523287,0.24125021693238904,-0.6923740940700006,0.33560382957094614,0.253599163712827,0.2936726920959314,0.027630872759305064,-0.00866527733679423,0.054719304318230834,0.05431069588043191,-0.05669269806879301,-0.07828510425610725,0.04592352092352092,False
3.6225178494360613,0.9742977205861297,-0.08609616628897006,-0.7273498289056314,-3.082703003110251,0.8111642345504,2.591987360437692,-1.107142342681382,1.9618646852010817,-0.11249990627129787,-1.7420626057683546,1.692766348449754,0.10290458268221815,-0.18904592877589702,0.6709213228691223,-1.8694737001326962,0.6349231364610544,0.0737355046129405,-0.03489365565477034,0.09251481212498149,0.7729090100339923,0.40401334776334774,True
3.506289225276985,-2.236614334988918,-0.25876696706755964,-2.213126096291434,1.239476768508805,1.7970570544048372,-0.7156292859132761,0.9542083214752769,-1.235216419306335,-0.3819881063675679,0.5675343947837462,-0.5379743468314889,-0.8326573400425435,0.5469854560398834,-0.8000067665165227,-0.5049060634626074,-0.24037078565696182,0.09314452875634313,0.1189524390891407,-0.45285190807935544,2.4366343257026433,0.49963924963924966,True
-3.590673737054576,0.36883862649589944,-0.211340244828355,1.8997480930252906,-0.984957122943115,0.7547719694330894,-1.1964780936526072,-1.2748594311191854,-0.4422420922955777,1.119909994545141,0.3687488893467339,-0.15963478353597735,0.27264850978743765,-0.035233143701436445,0.001872060385058357,0.060685273759951475,-0.2218031512409205,-0.06427197911442033,0.19748158976248936,-0.005947137257181673,-0.12526417058214728,0.07231240981240983,False
-3.6403318853137763,0.8021032627763413,-0.7502113378096371,-1.8643449017272655,1.0690906588002185,-0.01502013061231647,-0.7379943216587083,1.086335580694754,-0.3822959955994693,-0.09772903122556868,-1.3665521733444894,1.0489122214699709,-0.061120739561282326,-0.0791666770979678,-0.2589724589257429,-0.174390153082167,-0.023269088176521038,-0.7497993647577986,-0.575688679906893,0.5638960432809819,-0.31221777707676196,0.2643127705627705,False
-3.5014881397843567,0.5019028528720978,-0.2889418003452108,-1.2279344299536321,0.5658624667826404,0.14341266579906695,-0.403400129069183,-1.1301611541094474,-0.20717095090281193,0.8671948812518239,0.464605418803786,0.08144845813910975,0.0756366768730584,-0.16360638403367597,0.31303392950658177,0.2288598373876679,0.30794365881575003,-0.07946945363539824,-0.4992932152029598,-0.33132751084377576,-0.2636691932132183,0.25005411255411253,False
3.464396220667782,-1.2962130000547345,-4.143435443507719,0.9608613069339961,-0.16962180196989635,0.5818562838333988,1.9679571703432044,0.019021646120478655,-1.5022799713883301,1.012933829558825,1.4166680651426704,0.2562723465865794,-1.7275965248626226,0.2533594213142741,-0.29457904978789073,0.9030096208974461,1.8245273965208704,0.5788864144517775,0.2920160668227689,-0.06998169743045865,-1.7332262285429665,0.2562139249639249,False
